ids,plain_text,No,sentences,anncomplete_1,entities_1,relations_1,1_Relevant_1,Action1-PentaClass_1,Action1_CAMEO_1,Action2-PentaClass_1,Action2_CAMEO_1,Action3-PentaClass_1,Action3_CAMEO_1,anncomplete_2,entities_2,relations_2,1_Relevant_2,Action1-PentaClass_2,Action1_CAMEO_2,Action2-PentaClass_2,Action2_CAMEO_2,Action3-PentaClass_2,Action3_CAMEO_2,anncomplete_3,entities_3,relations_3,anncomplete_4,entities_4,relations_4,1_Relevant_4,Action2-PentaClass_4,Action2_CAMEO_4,Action1-PentaClass_4,Action1_CAMEO_4,Action3-PentaClass_4,Action3_CAMEO_4
aVwa1z6qorRbQXEHj_uEwDY0UkYm-cameo_200.csv_73,"No. 139 sentences George Washington is a mainstay of history books for fighting everything from the British Empire to a cherry tree, but his private battles may have been the fiercest.",No. 139 ,"George Washington is a mainstay of history books for fighting everything from the British Empire to a cherry tree, but his private battles may have been the fiercest.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
adK1HCcq0tsAiL704vmf5xC5oYzm-cameo_200.csv_69,"No. 156 sentences Fethi Belaid / AFP | Ennahdha party leader Rached Ghannouchi arrives for a session at the Assembly of People's Representatives in Tunis on February 16, 2016.",No. 156 ,"Fethi Belaid / AFP | Ennahdha party leader Rached Ghannouchi arrives for a session at the Assembly of People's Representatives in Tunis on February 16, 2016.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,"[('Source-1', 'Ennahdha party leader Rached Ghannouchi', 21), ('Action-1', 'arrives for a session', 61), ('Target-1', ""Assembly of People's Representatives"", 90), ('Location', 'Tunis', 130), ('Time', 'February 16, 2016', 139)]","[[('Source-1', 'Ennahdha party leader Rached Ghannouchi'), ('Action-1', 'arrives for a session')], [('Action-1', 'arrives for a session'), ('Target-1', ""Assembly of People's Representatives"")]]",TRUE,,,1-Verbal Cooperation,1-4 Consult,,
auia0xiQENzCn75GnjIkx5S_fjEW-cameo_200.csv_72,No. 159 sentences North Korea Admits to Nuclear Weapons North Korea announced that it possesses nuclear weapons and will withdraw indefinitely from six-party proliferation talks.,No. 159 ,North Korea Admits to Nuclear Weapons North Korea announced that it possesses nuclear weapons and will withdraw indefinitely from six-party proliferation talks.,TRUE,"[('Source-1', 'North Korea', 0), ('Action-1', 'Admits', 12), ('Action-2', 'announced', 50), ('Action-3', 'possesses nuclear weapons and will withdraw indefinitely from six-party proliferation talks', 68)]","[[('Source-1', 'North Korea'), ('Action-1', 'Admits')], [('Action-2', 'announced'), ('Source-1', 'North Korea')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-12 Reject,TRUE,"[('Source-1', 'North Korea', 0), ('Action-1', 'Admits', 12), ('Action-1', 'announced', 50), ('Action-2', 'will withdraw indefinitely from', 98), ('Target-2', 'six-party proliferation talks', 130)]","[[('Source-1', 'North Korea'), ('Action-1', 'Admits')], [('Source-1', 'North Korea'), ('Action-1', 'announced')], [('Action-2', 'will withdraw indefinitely from'), ('Target-2', 'six-party proliferation talks')], [('Source-1', 'North Korea'), ('Action-2', 'will withdraw indefinitely from')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-16 Reduce Relations,,,FALSE,[],[],TRUE,"[('Source-1', 'North Korea', 0), ('Action-1', 'Admits', 12), ('Action-1', 'announced', 50), ('Action-2', 'will withdraw', 98)]","[[('Source-1', 'North Korea'), ('Action-1', 'Admits')], [('Source-1', 'North Korea'), ('Action-1', 'announced')], [('Source-1', 'North Korea'), ('Action-2', 'will withdraw')]]",TRUE,3-Verbal Conflict,3-13 Threaten,0-Make a Statement,0-1 Make Public Statement,,
aoBgq5bAcEFbxf0RW5ifLENqsoRS-cameo_200.csv_70,"No. 130 sentences As Herman Mashaba launched his new political party, DA interim leader John Steenhuisen took a swipe at splinter political parties.",No. 130 ,"As Herman Mashaba launched his new political party, DA interim leader John Steenhuisen took a swipe at splinter political parties.",TRUE,"[('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe', 87), ('Target-1', 'splinter political parties', 103)]",[],TRUE,3-Verbal Conflict,3-11 Disapprove,,,,,TRUE,"[('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe at', 87), ('Target-1', 'splinter political parties', 103)]","[[('Source-1', 'DA interim leader John Steenhuisen'), ('Action-1', 'took a swipe at')], [('Action-1', 'took a swipe at'), ('Target-1', 'splinter political parties')]]",TRUE,3-Verbal Conflict,3-11 Disapprove,,,,,FALSE,[],[],TRUE,"[('Source-1', 'DA interim leader John Steenhuisen', 52), ('Action-1', 'took a swipe', 87), ('Target-1', 'splinter political parties', 103)]","[[('Source-1', 'DA interim leader John Steenhuisen'), ('Action-1', 'took a swipe')], [('Action-1', 'took a swipe'), ('Target-1', 'splinter political parties')]]",TRUE,,,3-Verbal Conflict,3-11 Disapprove,,
aB4o1jNm1CoL1LwRO_EZTqv.g4sS-cameo_200.csv_67,"No. 155 sentences After nearly two decades of fighting, the death toll in the war in Afghanistan is staggering.",No. 155 ,"After nearly two decades of fighting, the death toll in the war in Afghanistan is staggering.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aRqDJhygcWptdsCzftrij8Clusim-cameo_200.csv_60,"No. 165 sentences Police said Friday five incidents involving so-called scary clowns had occurred in two north German towns, including one assailant who hit a man with a baseball bat, amid fears that Halloween could spark a rash of similar attacks.",No. 165 ,"Police said Friday five incidents involving so-called scary clowns had occurred in two north German towns, including one assailant who hit a man with a baseball bat, amid fears that Halloween could spark a rash of similar attacks.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aBb.b30wM.orIAVtBaw7tLVfefeW-cameo_200.csv_63,"No. 109 sentences A Turkish philanthropist businessman and human rights defender has denied accusations of espionage and attempting to overthrow the government in connection with a failed coup four years ago, telling a court he opposes all efforts to take over power by forc",No. 109 ,"A Turkish philanthropist businessman and human rights defender has denied accusations of espionage and attempting to overthrow the government in connection with a failed coup four years ago, telling a court he opposes all efforts to take over power by forc",TRUE,"[('Source-1', 'Turkish philanthropist businessman', 2), ('Source-1', 'human rights defender', 41), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government', 67)]","[[('Source-1', 'Turkish philanthropist businessman'), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government')], [('Source-1', 'human rights defender'), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,,,,,TRUE,"[('Target-2', 'Turkish philanthropist businessman and human rights defender', 2), ('Source-1', 'Turkish philanthropist businessman and human rights defender', 2), ('Action-1', 'denied accusations', 67), ('Action-2', 'accusations', 74)]","[[('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-1', 'denied accusations')], [('Action-2', 'accusations'), ('Target-2', 'Turkish philanthropist businessman and human rights defender')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,1-Verbal Cooperation,3-11 Disapprove,,,FALSE,[],[],TRUE,"[('Source-1', 'Turkish philanthropist businessman and human rights defender', 2), ('Action-1', 'has denied', 63), ('Action-2', 'attempting to overthrow', 103), ('Target-2', 'government', 131), ('Action-3', 'telling', 191), ('Target-3', 'court', 201)]","[[('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-1', 'has denied')], [('Action-2', 'attempting to overthrow'), ('Target-2', 'government')], [('Action-3', 'telling'), ('Target-3', 'court')], [('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-2', 'attempting to overthrow')], [('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-3', 'telling')]]",TRUE,3-Verbal Conflict,3-13 Threaten,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement
asUNDUKR7Bd0pHQrRsTy0EUioJkW-cameo_200.csv_65,"No. 160 sentences ""The Constitutional Committee should move to Damascus and act under the United Nations brokerage. It's work must not be formal, it must be real,"" he said citing the Moscow group's statement.",No. 160 ,"""The Constitutional Committee should move to Damascus and act under the United Nations brokerage. It's work must not be formal, it must be real,"" he said citing the Moscow group's statement.",TRUE,[],[],FALSE,,,,,,,TRUE,"[('Source-1', 'Moscow group', 165), ('Action-1', 'statement', 180)]","[[('Source-1', 'Moscow group'), ('Action-1', 'statement')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aZCq5a9q8ETZ6euvcrQ1EP1FgWC8-cameo_200.csv_59,"No. 157 sentences The main opposition Cambodia National Rescue Party, which had attracted the support of a new generation of voters, was dissolved in November at the request of Hun Sen's government",No. 157 ,"The main opposition Cambodia National Rescue Party, which had attracted the support of a new generation of voters, was dissolved in November at the request of Hun Sen's government",TRUE,"[('Target-1', 'main opposition Cambodia National Rescue Party', 4), ('Action-1', 'dissolved', 119), ('Time', 'November', 132), ('Source-1', ""Hun Sen's government"", 159)]","[[('Source-1', ""Hun Sen's government""), ('Action-1', 'dissolved')], [('Target-1', 'main opposition Cambodia National Rescue Party'), ('Action-1', 'dissolved')]]",TRUE,3-Verbal Conflict,3-12 Reject,,,,,TRUE,"[('Target-1', 'Cambodia National Rescue Party', 20), ('Action-1', 'dissolved', 119), ('Time', 'November', 132), ('Source-1', ""Hun Sen's government"", 159)]","[[('Source-1', ""Hun Sen's government""), ('Action-1', 'dissolved')], [('Action-1', 'dissolved'), ('Target-1', 'Cambodia National Rescue Party')]]",TRUE,4-Material Conflict,4-17 Coerce,,,,,FALSE,[],[],TRUE,"[('Target-1', 'main opposition Cambodia National Rescue Party', 4), ('Action-1', 'was dissolved', 115), ('Time', 'November', 132), ('Source-1', ""Hun Sen's government"", 159)]","[[('Source-1', ""Hun Sen's government""), ('Action-1', 'was dissolved')], [('Action-1', 'was dissolved'), ('Target-1', 'main opposition Cambodia National Rescue Party')]]",TRUE,,,4-Material Conflict,4-17 Coerce,,
adAI2RaYNloNSKxpp.AymHpusEEC-cameo_200.csv_66,"No. 145 sentences In the midst of a diplomatic row over the inclusion of aviation in the EU's emissions trading scheme (ETS), the European Commission is to propose bringing maritime transport into the scheme.",No. 145 ,"In the midst of a diplomatic row over the inclusion of aviation in the EU's emissions trading scheme (ETS), the European Commission is to propose bringing maritime transport into the scheme.",TRUE,[],[],FALSE,,,,,,,TRUE,"[('Action-1', 'diplomatic row', 18), ('Source-2', 'European Commission', 112), ('Action-2', 'propose bringing maritime transport into the scheme', 138)]","[[('Source-2', 'European Commission'), ('Action-2', 'propose bringing maritime transport into the scheme')]]",TRUE,3-Verbal Conflict,3-16 Reduce Relations,3-Verbal Conflict,3-13 Threaten,,,FALSE,[],[],TRUE,"[('Action-1', 'diplomatic row', 18), ('Source-1', 'European Commission', 112), ('Action-2', 'propose', 138)]","[[('Source-1', 'European Commission'), ('Action-1', 'diplomatic row')], [('Source-1', 'European Commission'), ('Action-2', 'propose')]]",TRUE,3-Verbal Conflict,3-13 Threaten,4-Material Conflict,3-16 Reduce Relations,,
arjKmuGRAi8ezJRck1v18n8AkVeG-cameo_200.csv_62,No. 151 sentences The Department of Defense has identified 524 American service members who have died since the start of the Iraq war.,No. 151 ,The Department of Defense has identified 524 American service members who have died since the start of the Iraq war.,TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aC0trac6ngX0Odsn8H6z96577q3K-cameo_200.csv_61,No. 163 sentences The Metropolitan Police Department Wednesday held a memorial service for its police dogs.,No. 163 ,The Metropolitan Police Department Wednesday held a memorial service for its police dogs.,TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
akFw0QJLy7soJz.sPiXgk.DLCtM8-cameo_200.csv_64,"No. 175 sentences Mario Draghi, Credited With Saving The Euro, Tapped To Form A New Government In Italy",No. 175 ,"Mario Draghi, Credited With Saving The Euro, Tapped To Form A New Government In Italy",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,"[('Target-1', 'Mario Draghi', 0), ('Action-1', 'Tapped', 45)]","[[('Action-1', 'Tapped'), ('Target-1', 'Mario Draghi')]]",TRUE,,,1-Verbal Cooperation,0-2 Appeal,,
adwNPJTjMjLfS6NtueSgePY9JGua-cameo_200.csv_58,"No. 168 sentences NEW HAVEN, Conn. (AP) -- A Navy mechanic who last lived in Groton, Connecticut, pleaded guilty Monday to child pornography production offenses stemming from his sexual abuse of seven young girls in Connecticut, New Hampshire and California over several year",No. 168 ,"NEW HAVEN, Conn. (AP) -- A Navy mechanic who last lived in Groton, Connecticut, pleaded guilty Monday to child pornography production offenses stemming from his sexual abuse of seven young girls in Connecticut, New Hampshire and California over several year",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aIyKvV5Za6vSe6BKX8AVHsWODxOS-cameo_200.csv_53,"No. 121 sentences Adem Altan, AFP | Justice and Development Party (AKP) MP Ismail Kahraman (3rd L) and Turkish Prime Minister and AKP leader Ahmet Davutoglu (2nd R) wave following Kahraman's election as Parliament speaker in Ankara, on November 22, 2015",No. 121 ,"Adem Altan, AFP | Justice and Development Party (AKP) MP Ismail Kahraman (3rd L) and Turkish Prime Minister and AKP leader Ahmet Davutoglu (2nd R) wave following Kahraman's election as Parliament speaker in Ankara, on November 22, 2015",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
angluCNRIMHiCLT3TOaLY25flfGK-cameo_200.csv_54,"No. 105 sentences Water supply cuts that have for over three weeks left several districts in Aleppo, the largest city in northern Syria, may well lead to a full out humanitarian disaster, the Syrian Observatory for Human Rights, or SOHR, said on Thursday.",No. 105 ,"Water supply cuts that have for over three weeks left several districts in Aleppo, the largest city in northern Syria, may well lead to a full out humanitarian disaster, the Syrian Observatory for Human Rights, or SOHR, said on Thursday.",TRUE,"[('Source-1', 'Syrian Observatory for Human Rights', 174), ('Source-1', 'SOHR', 214), ('Action-1', 'said', 220), ('Time', 'Thursday', 228)]","[[('Source-1', 'Syrian Observatory for Human Rights'), ('Action-1', 'said')], [('Source-1', 'SOHR'), ('Action-1', 'said')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,,,,,TRUE,"[('Location', 'Aleppo', 75), ('Location', 'northern Syria', 103), ('Source-1', 'Syrian Observatory for Human Rights, or SOHR', 174), ('Action-1', 'said', 220), ('Time', 'Thursday', 228)]","[[('Source-1', 'Syrian Observatory for Human Rights, or SOHR'), ('Action-1', 'said')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,,,,,FALSE,[],[],TRUE,"[('Source-1', 'Syrian Observatory for Human Rights, or SOHR', 174), ('Action-1', 'said', 220), ('Time', 'Thursday', 228)]","[[('Source-1', 'Syrian Observatory for Human Rights, or SOHR'), ('Action-1', 'said')]]",TRUE,,,0-Make a Statement,0-1 Make Public Statement,,
aAUgZih0uAGUdaM2c3beyXY4poUi-cameo_200.csv_57,"No. 152 sentences France received nearly 90 million foreign tourists in 2018, one million more than the previous year and a new world record, according to preliminary figures released by the country's ministry of foreign affairs on Thursday.",No. 152 ,"France received nearly 90 million foreign tourists in 2018, one million more than the previous year and a new world record, according to preliminary figures released by the country's ministry of foreign affairs on Thursday.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aiTEAtlzrdB5C2_qDxY5NCiIdA9a-cameo_200.csv_55,"No. 120 sentences ISLAMABAD: Pakistan Federal Union of Journalists (PFUJ), an umbrella organisation for all the affiliated journalists' unions across Pakistan, has called upon the journalists to hold protest demonstrations and meetings on Wednesday (Nov 14, 2018) to protest",No. 120 ,"ISLAMABAD: Pakistan Federal Union of Journalists (PFUJ), an umbrella organisation for all the affiliated journalists' unions across Pakistan, has called upon the journalists to hold protest demonstrations and meetings on Wednesday (Nov 14, 2018) to protest",TRUE,"[('Source-1', 'Pakistan Federal Union of Journalists', 11), ('Source-1', 'PFUJ', 50), ('Location', 'Pakistan', 132), ('Action-1', 'hold protest demonstrations and meetings', 177), ('Time', 'Nov 14, 2018', 232), ('Action-1', 'protest', 249)]","[[('Source-1', 'PFUJ'), ('Action-1', 'hold protest demonstrations and meetings')], [('Source-1', 'PFUJ'), ('Action-1', 'protest')], [('Action-1', 'hold protest demonstrations and meetings'), ('Source-1', 'Pakistan Federal Union of Journalists')], [('Action-1', 'protest'), ('Source-1', 'Pakistan Federal Union of Journalists')]]",TRUE,4-Material Conflict,4-14 Protest,,,,,TRUE,"[('Location', 'ISLAMABAD', 0), ('Source-1', 'Pakistan Federal Union of Journalists (PFUJ)', 11), ('Action-1', 'called upon', 146), ('Target-1', 'the journalists', 158)]","[[('Source-1', 'Pakistan Federal Union of Journalists (PFUJ)'), ('Action-1', 'called upon')], [('Action-1', 'called upon'), ('Target-1', 'the journalists')]]",TRUE,1-Verbal Cooperation,0-2 Appeal,,,,,FALSE,[],[],TRUE,"[('Source-1', 'Pakistan Federal Union of Journalists', 11), ('Action-1', 'has called upon', 142), ('Target-1', 'journalists', 162), ('Action-2', 'protest', 182), ('Time', 'Wednesday (Nov 14, 2018)', 221)]","[[('Source-1', 'Pakistan Federal Union of Journalists'), ('Action-1', 'has called upon')], [('Action-1', 'has called upon'), ('Target-1', 'journalists')], [('Target-1', 'journalists'), ('Action-2', 'protest')]]",TRUE,3-Verbal Conflict,3-13 Threaten,1-Verbal Cooperation,0-2 Appeal,,
amVUiWM9LlwwSqRXTFu53Osw8Aee-cameo_200.csv_51,"No. 178 sentences At least six people have been killed and several others are missing after Typhoon Mitag lashed South Korea with heavy rain and strong winds, authorities said on Thursday.",No. 178 ,"At least six people have been killed and several others are missing after Typhoon Mitag lashed South Korea with heavy rain and strong winds, authorities said on Thursday.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,"[('Target-1', 'people', 13), ('Action-1', 'have been killed', 20), ('Source-2', 'authorities', 141), ('Action-2', 'said', 153), ('Time', 'Thursday', 161)]","[[('Action-1', 'have been killed'), ('Target-1', 'people')], [('Source-2', 'authorities'), ('Action-2', 'said')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-18 Assualt,,
aO2_xgjJQBZYYucDcqHk.wpkUYfK-cameo_200.csv_56,"No. 111 sentences The exchange may include Russian nationals Viktor Bout or Konstantin Yaroshenko incarcerated in American prisons, according to the attorney",No. 111 ,"The exchange may include Russian nationals Viktor Bout or Konstantin Yaroshenko incarcerated in American prisons, according to the attorney",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
ameMlkoIMra3bNETIBlrXcnEEjIS-cameo_200.csv_52,"No. 150 sentences The Shaarawy family is divided these days not just by an ocean, but also by a war.",No. 150 ,"The Shaarawy family is divided these days not just by an ocean, but also by a war.",TRUE,[],[],FALSE,,,,,,,TRUE,[],[],FALSE,,,,,,,FALSE,[],[],TRUE,[],[],FALSE,,,,,,
aw6GdNKnJlqJ64af8v6EqbZmQ3Ea-cameo_200.csv_98,"No. 154 sentences WASHINGTON, March 1 (Xinhua) -- Former South Bend, Indiana, Mayor Pete Buttigieg on Sunday night announced he is ending his presidential campaign, just two days before the Super Tuesday primary.",No. 154 ,"WASHINGTON, March 1 (Xinhua) -- Former South Bend, Indiana, Mayor Pete Buttigieg on Sunday night announced he is ending his presidential campaign, just two days before the Super Tuesday primary.",FALSE,"[('Time', 'March 1', 12), ('Action-1', 'announced', 97)]",[],TRUE,0-Make a Statement,0-1 Make Public Statement,,,,,TRUE,"[('Time', 'March 1', 12), ('Source-1', 'Former South Bend, Indiana, Mayor Pete Buttigieg', 32), ('Time', 'Sunday night', 84), ('Action-1', 'announced', 97)]","[[('Source-1', 'Former South Bend, Indiana, Mayor Pete Buttigieg'), ('Action-1', 'announced')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,,,,,FALSE,[],[],TRUE,"[('Time', 'March 1', 12), ('Source-1', 'Former South Bend, Indiana, Mayor Pete Buttigieg', 32), ('Time', 'Sunday night', 84), ('Action-1', 'announced', 97)]",[],TRUE,,,0-Make a Statement,0-1 Make Public Statement,,
aKUci0rx.sm0hvljOhKZdGGh7bCW-cameo_200.csv_96,"No. 119 sentences At least three soldiers, six vigilantes and dozens of Boko Haram insurgents have been killed during clashes in the restive northeast Nigerian city of Maiduguri, sources said on Thursday.",No. 119 ,"At least three soldiers, six vigilantes and dozens of Boko Haram insurgents have been killed during clashes in the restive northeast Nigerian city of Maiduguri, sources said on Thursday.",FALSE,"[('Target-1', 'soldiers', 15), ('Target-2', 'vigilantes', 29), ('Target-3', 'Boko Haram insurgents', 54), ('Action-1', 'killed', 86), ('Location', 'northeast Nigerian city of Maiduguri', 123), ('Source-2', 'sources', 161), ('Action-2', 'said', 169), ('Time', 'Thursday', 177)]","[[('Target-1', 'soldiers'), ('Action-1', 'killed')], [('Action-2', 'said'), ('Source-2', 'sources')], [('Target-2', 'vigilantes'), ('Action-1', 'killed')], [('Target-3', 'Boko Haram insurgents'), ('Action-1', 'killed')]]",TRUE,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,,,TRUE,"[('Target-1', 'soldiers', 15), ('Target-1', 'vigilantes', 29), ('Target-1', 'Boko Haram insurgents', 54), ('Action-1', 'killed', 86), ('Action-1', 'clashes', 100), ('Location', 'Nigerian city of Maiduguri', 133), ('Source-2', 'sources', 161), ('Action-2', 'said', 169), ('Time', 'Thursday', 177)]","[[('Action-1', 'killed'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'killed'), ('Target-1', 'vigilantes')], [('Action-1', 'killed'), ('Target-1', 'soldiers')], [('Action-1', 'clashes'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'clashes'), ('Target-1', 'vigilantes')], [('Action-1', 'clashes'), ('Target-1', 'soldiers')], [('Source-2', 'sources'), ('Action-2', 'said')]]",TRUE,4-Material Conflict,4-19 Fight,0-Make a Statement,0-1 Make Public Statement,,,FALSE,[],[],TRUE,"[('Target-1', 'soldiers', 15), ('Target-1', 'vigilantes', 29), ('Target-1', 'Boko Haram insurgents', 54), ('Action-1', 'killed', 86), ('Action-1', 'clashes', 100), ('Location', 'Nigerian city of Maiduguri', 133), ('Source-2', 'sources', 161), ('Action-2', 'said', 169), ('Time', 'Thursday', 177)]","[[('Action-1', 'killed'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'killed'), ('Target-1', 'vigilantes')], [('Action-1', 'killed'), ('Target-1', 'soldiers')], [('Action-1', 'clashes'), ('Target-1', 'Boko Haram insurgents')], [('Action-1', 'clashes'), ('Target-1', 'vigilantes')], [('Action-1', 'clashes'), ('Target-1', 'soldiers')]]",TRUE,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-19 Fight,,
ah33ZgxD1zzRa1Hkfo41zKGg9nlG-cameo_200.csv_94,No. 169 sentences The legislators and senators of the Pakistan Peoples Party from Sindh will contribute their one-month salary to the emergency relief fund for the assistance of rain-hit people in the province.,No. 169 ,The legislators and senators of the Pakistan Peoples Party from Sindh will contribute their one-month salary to the emergency relief fund for the assistance of rain-hit people in the province.,FALSE,"[('Source-1', 'legislators', 4), ('Source-2', 'senators', 20), ('Location', 'Sindh', 64), ('Target-1', 'emergency relief fund', 116)]",[],TRUE,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,TRUE,"[('Source-1', 'legislators and senators of the Pakistan Peoples Party from Sindh', 4), ('Location', 'Sindh', 64), ('Action-1', 'will contribute', 70), ('Target-1', 'rain-hit people in the province', 160)]","[[('Source-1', 'legislators and senators of the Pakistan Peoples Party from Sindh'), ('Action-1', 'will contribute')], [('Action-1', 'will contribute'), ('Target-1', 'rain-hit people in the province')]]",TRUE,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,FALSE,[],[],TRUE,"[('Source-1', 'legislators and senators of the Pakistan Peoples Party from Sindh', 4), ('Location', 'Sindh', 64), ('Action-1', 'will contribute', 70), ('Target-1', 'rain-hit people', 160)]","[[('Source-1', 'legislators and senators of the Pakistan Peoples Party from Sindh'), ('Action-1', 'will contribute')], [('Action-1', 'will contribute'), ('Target-1', 'rain-hit people')]]",TRUE,,,1-Verbal Cooperation,1-3 Express Intent to Coop,,
